"name.interviewer","village","type.respondent","sex","ethnicity","dob","animal","score","X_id","comm.type","category","number"
"Dominic","Butatong","Market","Female","Igbo",1978,"Aquatic snail",10,185099424,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Igbo",1978,"Bay duiker",10,185099424,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Igbo",1978,"Beef",10,185099424,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Igbo",1978,"Blue duiker",10,185099424,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Igbo",1978,"Carp",10,185099424,"Border","Fish",1
"Dominic","Butatong","Market","Female","Igbo",1978,"Catfish",10,185099424,"Border","Fish",1
"Dominic","Butatong","Market","Female","Igbo",1978,"Chicken",10,185099424,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Igbo",1978,"Chicken egg",10,185099424,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Igbo",1978,"Common periwinkle",10,185099424,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Igbo",1978,"Freshwater shrimps",10,185099424,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Igbo",1978,"Giant land snail",10,185099424,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Igbo",1978,"Giant pouched rat",10,185099424,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Igbo",1978,"Goat",10,185099424,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Igbo",1978,"Greater cane rat",10,185099424,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Igbo",1978,"Lobsters",10,185099424,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Igbo",1978,"Ogilby's duiker",10,185099424,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Igbo",1978,"Red river hog",10,185099424,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Igbo",1978,"Stock fish",10,185099424,"Border","Fish",1
"Dominic","Butatong","Market","Female","Igbo",1978,"Termite",10,185099424,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Igbo",1978,"Turkey",10,185099424,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Igbo",1978,"West African mackerel",6,185099424,"Border","Fish",1
"Dominic","Butatong","Market","Female","Igbo",1978,"White-bellied pangolin",10,185099424,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1990,"African brush-tailed porcupine",10,185099430,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1990,"African dwarf crocodile",2,185099430,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1990,"African elephant",3,185099430,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1990,"African palm weevil",1,185099430,"Border","Invertebrate",1
"Dominic","Butatong","Market","Male","Boki",1990,"Slender-snouted crocodile",1,185099430,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1990,"Aquatic snail",3,185099430,"Border","Invertebrate",1
"Dominic","Butatong","Market","Male","Boki",1990,"Bates' pygmy antelope",5,185099430,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1990,"Bay duiker",5,185099430,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1990,"Beef",5,185099430,"Border","Domestic meat",1
"Dominic","Butatong","Market","Male","Boki",1990,"Black guineafowl",5,185099430,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1990,"Black-bellied pangolin",9,185099430,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1990,"Blue duiker",5,185099430,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1990,"Bushfowls",5,185099430,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1990,"Calabar angwantibo",5,185099430,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1990,"Catfish",9,185099430,"Border","Fish",1
"Dominic","Butatong","Market","Male","Boki",1990,"Chicken",9,185099430,"Border","Domestic meat",1
"Dominic","Butatong","Market","Male","Boki",1990,"Chicken egg",7,185099430,"Border","Domestic meat",1
"Dominic","Butatong","Market","Male","Boki",1990,"Common periwinkle",2,185099430,"Border","Invertebrate",1
"Dominic","Butatong","Market","Male","Boki",1990,"Dog",6,185099430,"Border","Domestic meat",1
"Dominic","Butatong","Market","Male","Boki",1990,"Anchovy",1,185099430,"Border","Fish",1
"Dominic","Butatong","Market","Male","Boki",1990,"Freshwater shrimps",10,185099430,"Border","Invertebrate",1
"Dominic","Butatong","Market","Male","Boki",1990,"Giant land snail",9,185099430,"Border","Invertebrate",1
"Dominic","Butatong","Market","Male","Boki",1990,"Giant pouched rat",8,185099430,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1990,"Goat",6,185099430,"Border","Domestic meat",1
"Dominic","Butatong","Market","Male","Boki",1990,"Greater cane rat",9,185099430,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1990,"Lobsters",7,185099430,"Border","Invertebrate",1
"Dominic","Butatong","Market","Male","Boki",1990,"Stock fish",6,185099430,"Border","Fish",1
"Dominic","Butatong","Market","Male","Boki",1990,"Termite",1,185099430,"Border","Invertebrate",1
"Dominic","Butatong","Market","Male","Boki",1990,"Tilapia",4,185099430,"Border","Fish",1
"Dominic","Butatong","Market","Male","Boki",1990,"Tortoises",2,185099430,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1990,"West African mackerel",5,185099430,"Border","Fish",1
"Dominic","Butatong","Market","Male","Boki",1990,"White-bellied pangolin",9,185099430,"Border","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"African brush-tailed porcupine",10,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"African buffalo",1,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"African civet",1,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"African dwarf crocodile",10,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"African elephant",1,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"African palm civet",1,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Slender-snouted crocodile",10,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Aquatic snail",1,187221231,"Enclave","Invertebrate",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Ball python",1,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Bats",1,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Bay duiker",1,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Beef",10,187221231,"Enclave","Domestic meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Black-bellied pangolin",10,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Cameroon red-eared monkey",1,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Carp",10,187221231,"Enclave","Fish",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Catfish",10,187221231,"Enclave","Fish",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Central African rock python",1,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Chicken",9,187221231,"Enclave","Domestic meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Chicken egg",1,187221231,"Enclave","Domestic meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Cobra",1,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Common periwinkle",10,187221231,"Enclave","Invertebrate",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Dog",9,187221231,"Enclave","Domestic meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Duck",1,187221231,"Enclave","Domestic meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Freshwater crab",1,187221231,"Enclave","Invertebrate",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Freshwater shrimps",10,187221231,"Enclave","Invertebrate",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Gaboon viper",10,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Crested genet",10,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Giant land snail",10,187221231,"Enclave","Invertebrate",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Giant pouched rat",1,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Goat",1,187221231,"Enclave","Domestic meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Greater cane rat",1,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Hornbills",10,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Lobsters",10,187221231,"Enclave","Invertebrate",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Mambas",1,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Mona monkey",10,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Nile monitor",10,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Pork",6,187221231,"Enclave","Domestic meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Potto",1,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Preuss's monkey",10,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Red river hog",10,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Red-capped mangabey",10,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Squirrels",1,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Stock fish",10,187221231,"Enclave","Fish",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Tortoises",1,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"Turacos",10,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"West African mackerel",7,187221231,"Enclave","Fish",1
"Dominic","Okwangwo","Market","Male","Boki",1984,"White-bellied pangolin",10,187221231,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"African brush-tailed porcupine",8,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"African buffalo",4,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"African civet",9,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"African dwarf crocodile",1,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"African elephant",10,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"African palm civet",10,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Slender-snouted crocodile",9,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Aquatic snail",4,187221240,"Enclave","Invertebrate",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Ball python",10,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Bates' pygmy antelope",10,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Bay duiker",10,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Beef",10,187221240,"Enclave","Domestic meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Black-bellied pangolin",8,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Blue duiker",4,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Bushfowls",10,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Calabar angwantibo",1,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Cameroon red-eared monkey",6,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Carp",10,187221240,"Enclave","Fish",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Catfish",10,187221240,"Enclave","Fish",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Central African rock python",4,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Chicken",10,187221240,"Enclave","Domestic meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Chicken egg",9,187221240,"Enclave","Domestic meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Cobra",10,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Common periwinkle",9,187221240,"Enclave","Invertebrate",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Cross River gorilla",10,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Crested mona monkey",10,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Cusimanses",10,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Dog",8,187221240,"Enclave","Domestic meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Anchovy",4,187221240,"Enclave","Fish",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Duck",2,187221240,"Enclave","Domestic meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Freshwater shrimps",6,187221240,"Enclave","Invertebrate",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Gaboon viper",10,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Crested genet",2,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Giant land snail",2,187221240,"Enclave","Invertebrate",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Giant pouched rat",1,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Goat",4,187221240,"Enclave","Domestic meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Greater cane rat",10,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Hawks and kites",4,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Helmeted guineafowl",10,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Hornbills",1,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Lobsters",6,187221240,"Enclave","Invertebrate",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Mambas",7,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Mona monkey",4,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Nile monitor",10,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Ogilby's duiker",10,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Pigeons",4,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Pork",5,187221240,"Enclave","Domestic meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Potto",10,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Preuss's monkey",4,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Preuss's red colobus",7,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Putty-nosed monkey",7,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Rabbits",10,187221240,"Enclave","Domestic meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Red river hog",10,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Red-capped mangabey",8,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Shrews",10,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Squirrels",2,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Stock fish",7,187221240,"Enclave","Fish",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Tortoises",7,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"Water chevrotain",7,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"West African mackerel",6,187221240,"Enclave","Fish",1
"Dominic","Okwangwo","Market","Female","Boki",1993,"White-bellied pangolin",4,187221240,"Enclave","Wild meat",1
"Dominic","Okwangwo","Market","Female","Boki",1992,"African brush-tailed porcupine",9,187221249,"Enclave","Wild meat",1
